,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
5478082,379,10014.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
425379,18,31861.69,7170699.9,7202561.59,5664745.06,5632883.36,0,1,0,0,0,0
4632428,330,12858.96,992360.05,979501.09,0.0,0.0,0,0,0,0,1,0
514539,20,15180.07,15829.0,31009.07,135418.62,152421.89,0,1,0,0,0,0
5958383,405,166905.99,41814.0,0.0,857226.63,1024132.62,0,0,1,0,0,0
6099276,522,7062.02,65212.48,58150.46,0.0,0.0,0,0,0,0,1,0
5309678,373,9310.71,26460.0,35770.71,1478796.7,1469485.99,0,1,0,0,0,0
3092465,235,116984.23,13552.0,0.0,580258.19,927990.38,0,0,1,0,0,0
1674464,158,15690.16,236134.0,220443.84,616238.97,631929.13,0,0,1,0,0,0
2130214,183,695426.93,134851.0,0.0,1784433.01,2479859.93,0,0,0,0,0,1
648465,35,117588.81,658.0,0.0,585399.53,702988.34,0,0,1,0,0,0
1807032,163,59026.77,1706.0,0.0,271767.27,330794.04,0,0,1,0,0,0
3696666,277,7052.79,40372.0,33319.21,0.0,0.0,0,0,0,0,1,0
4062874,300,61195.81,7708115.01,7769310.83,445401.3,384205.49,0,1,0,0,0,0
1595626,156,23144.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3060961,234,111128.1,524.0,0.0,37978.92,149107.02,0,0,0,0,0,1
154847,12,15526.98,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1432332,139,428.51,34831.0,34402.49,0.0,0.0,0,0,0,0,1,0
5292642,373,355058.38,52854.0,0.0,197519.22,552577.6,0,0,1,0,0,0
2193649,185,79056.31,0.0,0.0,704295.49,783351.8,0,0,1,0,0,0
4438190,323,323355.52,0.0,323355.52,964611.31,641255.8,0,1,0,0,0,0
4398067,321,3330.99,0.0,0.0,5711783.07,5715114.06,0,0,0,1,0,0
4521378,326,8118.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5353878,375,9679.56,75295.52,65615.96,0.0,0.0,0,0,0,0,1,0
1863603,164,260829.0,0.0,0.0,449518.5,710347.5,0,0,1,0,0,0
2695974,211,80489.16,181742.0,101252.84,9011741.17,9092230.33,0,0,1,0,0,0
4057902,300,324651.76,52325.0,376976.76,985328.74,660676.97,0,1,0,0,0,0
5315264,374,106618.0,0.0,0.0,337481.65,444099.65,0,0,1,0,0,0
2376160,192,124627.07,0.0,0.0,994261.2,1118888.27,0,0,1,0,0,0
597784,33,4439.43,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4875806,348,393634.84,0.0,0.0,1107899.54,1501534.38,0,0,0,0,0,1
4300201,307,29400.04,512231.11,482831.07,0.0,0.0,0,0,0,0,1,0
1642999,157,505.99,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4448272,323,37211.95,539103.95,501892.0,0.0,0.0,0,0,0,0,1,0
3098676,235,213266.45,102774.0,0.0,358610.12,571876.57,0,0,1,0,0,0
4142422,303,3120.42,3052072.82,3055193.24,278150.82,275030.4,0,1,0,0,0,0
2570756,207,81219.1,14725.0,0.0,164510.75,245729.84,0,0,1,0,0,0
2305748,188,247310.52,0.0,0.0,1606905.47,1854216.0,0,0,1,0,0,0
4581257,328,66756.55,0.0,0.0,10855776.92,10922533.48,0,0,1,0,0,0
4372967,310,25039.88,190465.0,215504.88,193150.57,168110.69,0,1,0,0,0,0
191336,13,6750.72,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5585128,394,207740.76,0.0,0.0,249351.23,457092.0,0,0,0,0,0,1
5042780,354,27403.57,465545.81,492949.38,2683415.29,2656011.71,0,1,0,0,0,0
2144215,184,9515.67,365.0,0.0,3974026.82,5013484.49,0,0,0,1,0,0
2571995,207,310323.81,0.0,0.0,838744.79,1149068.59,0,0,1,0,0,0
1825671,163,287202.1,0.0,0.0,9717419.11,10004621.2,0,0,1,0,0,0
5092196,355,231475.53,0.0,0.0,304218.16,535693.69,0,0,1,0,0,0
4608196,329,215833.64,200871.0,0.0,45463.96,261297.6,0,0,1,0,0,0
2359814,190,83194.06,0.0,0.0,2940278.79,3023472.85,0,0,1,0,0,0
2016465,180,9007.64,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1011905,46,2369.69,21380.41,19010.72,0.0,0.0,0,0,0,0,1,0
5836667,402,352553.89,10338.0,0.0,352927.43,705481.32,0,0,1,0,0,0
2264805,187,11844.69,40822.0,28977.31,0.0,0.0,0,0,0,0,1,0
1191968,132,62275.21,30252.0,0.0,150849.03,213124.24,0,0,1,0,0,0
2688951,210,234818.33,24663.0,0.0,0.0,234818.33,0,0,1,0,0,0
2283698,187,178080.65,7973.0,186053.65,1049386.99,871306.35,0,1,0,0,0,0
1019860,47,304209.72,0.0,0.0,625424.7,929634.42,0,0,1,0,0,0
460495,19,201282.47,94116.0,0.0,0.0,135257.85,0,0,1,0,0,0
3435133,256,18682.03,102888.82,84206.78,0.0,0.0,0,0,0,0,1,0
1285792,135,17372.96,336484.57,319111.62,0.0,0.0,0,0,0,0,1,0
3554886,260,76648.44,2067921.39,2144569.83,1466093.42,1389444.98,0,1,0,0,0,0
5449726,379,405482.15,4976920.94,5382403.09,12762203.61,12356721.46,0,1,0,0,0,0
3987763,298,185847.74,14546.0,0.0,773452.57,959300.31,0,0,1,0,0,0
1673048,158,7253.85,4807.62,0.0,0.0,0.0,0,0,0,0,1,0
5256172,371,1242313.56,866.0,0.0,236323.15,1478636.71,0,0,0,0,0,1
2884466,228,250609.48,32922.0,283531.48,0.0,0.0,0,1,0,0,0,0
4006766,298,10922.18,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3402144,255,179979.72,0.0,0.0,340695.23,520674.95,0,0,1,0,0,0
2356990,190,98291.47,43586.51,0.0,645887.53,744179.0,0,0,1,0,0,0
377398,17,170655.17,50012.0,220667.17,261828.18,91173.02,0,1,0,0,0,0
1506296,144,128557.58,2695085.21,2823642.79,4936877.28,4808319.7,0,1,0,0,0,0
3087511,235,338728.18,9039.0,347767.18,0.0,0.0,0,1,0,0,0,0
6029780,471,86808.57,11290614.2,11377422.78,360163.13,273354.56,0,1,0,0,0,0
2001687,179,121542.1,52770.0,0.0,0.0,121542.1,0,0,1,0,0,0
3238050,250,513062.09,43.0,0.0,2070016.66,2583078.75,0,0,1,0,0,0
4177936,304,123395.35,29981.0,153376.35,0.0,0.0,0,1,0,0,0,0
4401305,321,509.83,1169.0,659.17,0.0,0.0,0,0,0,0,1,0
2944863,230,309.66,43261.0,42951.34,0.0,0.0,0,0,0,0,1,0
774958,39,277662.29,0.0,277662.29,2740591.2,2597507.73,0,1,0,0,0,0
4106885,302,1613.2,22581.0,20967.8,0.0,0.0,0,0,0,0,1,0
5843172,402,336750.93,0.0,0.0,2099717.78,2436468.71,0,0,0,0,0,1
5879143,403,77860.84,0.0,0.0,2688395.76,2766256.59,0,0,1,0,0,0
297127,15,407253.81,0.0,0.0,1727527.3,2134781.11,0,0,1,0,0,0
6305562,684,516241.83,11490243.35,12006485.18,4556016.53,4039774.7,0,1,0,0,0,0
5077936,355,26321.79,14754.0,0.0,0.0,0.0,0,0,0,0,1,0
5134168,356,5420.08,1271.71,0.0,0.0,0.0,0,0,0,0,1,0
3505079,259,6074.23,564.44,0.0,0.0,0.0,0,0,0,0,1,0
593094,33,390956.0,15154.0,406110.0,432721.1,41765.1,0,1,0,0,0,0
2754403,212,28279.1,41486.0,13206.9,1239503.6,1267782.7,0,0,1,0,0,0
1910828,166,1291.89,374405.0,373113.11,0.0,0.0,0,0,0,0,1,0
599563,33,62875.46,0.0,0.0,170462.25,233337.71,0,0,0,0,0,1
5061267,354,4908.83,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2771388,213,108686.49,2789305.45,2897991.94,225639.62,116953.13,0,1,0,0,0,0
5111174,355,444934.03,0.0,0.0,13334955.32,13779889.36,0,0,0,0,0,1
5004032,353,127538.13,0.0,0.0,1877976.56,2005514.69,0,0,1,0,0,0
5520928,380,134880.41,38054.0,0.0,0.0,134880.41,0,0,1,0,0,0
5358848,375,64293.64,528.0,0.0,0.0,64293.64,0,0,1,0,0,0
943573,43,18925.34,733.0,0.0,35926.27,54851.6,0,0,1,0,0,0
374089,17,21811.03,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3575171,261,25153.53,69807.0,44653.47,81187.29,106340.82,0,0,1,0,0,0
1117616,130,233541.68,0.0,0.0,1810057.29,2043598.97,0,0,1,0,0,0
5938593,404,187250.04,0.0,0.0,534566.04,721816.07,0,0,1,0,0,0
5438087,378,25805.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6131344,542,56403.97,269445.0,325848.97,2928694.84,2872290.88,0,1,0,0,0,0
2251724,187,168356.3,0.0,0.0,9155957.45,9324313.75,0,0,0,0,0,1
526305,20,10883.22,0.0,0.0,869032.88,879916.1,0,0,1,0,0,0
3542458,260,74371.48,1000.0,75371.48,3286508.78,3212137.31,0,1,0,0,0,0
1910679,166,2699.47,3345833.65,3348533.12,7226322.22,7223622.75,0,1,0,0,0,0
3434399,256,70696.74,70696.74,0.0,0.0,0.0,1,0,0,0,0,1
2788127,215,2331.05,1885.0,0.0,0.0,0.0,0,0,0,0,1,0
2132480,183,4137.16,402411.98,398274.83,0.0,0.0,0,0,0,0,1,0
5942316,404,21165.94,42081.0,63246.94,0.0,0.0,0,1,0,0,0,0
1734252,161,306576.04,0.0,0.0,879566.73,1186142.77,0,0,1,0,0,0
2452823,203,2745.25,10518.0,7772.75,0.0,0.0,0,0,0,0,1,0
3849254,282,23534.16,60660.18,37126.03,0.0,0.0,0,0,0,0,1,0
4528069,326,35454.6,4119.56,0.0,0.0,0.0,0,0,0,0,1,0
4183519,304,10000000.0,26406.0,0.0,316285.45,19355637.47,0,0,0,0,0,1
949590,44,63919.26,2368853.23,2432772.49,109512.22,45592.96,0,1,0,0,0,0
4753233,333,30418.98,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4614815,329,1100548.53,0.0,0.0,3176022.48,4369993.34,0,0,0,0,0,1
2403498,202,1543.84,21099.0,19555.16,0.0,0.0,0,0,0,0,1,0
670943,36,25426.28,100694.0,75267.72,0.0,0.0,0,0,0,0,1,0
4421532,322,256155.55,0.0,0.0,1459630.19,1715785.75,0,0,1,0,0,0
4526791,326,26584.26,0.0,0.0,1288599.54,1315183.8,0,0,1,0,0,0
3952187,287,14310.1,152003.88,137693.78,0.0,0.0,0,0,0,0,1,0
3522362,259,64507.79,9605256.76,9669764.55,1974194.53,1909686.74,0,1,0,0,0,0
5939626,404,301190.04,903.0,0.0,840115.63,1141305.67,0,0,1,0,0,0
881089,42,418319.32,15530.0,0.0,1121840.1,1540159.42,0,0,1,0,0,0
2854315,227,445704.26,249904.52,0.0,1253066.38,1698770.63,0,0,0,0,0,1
4952182,351,2195798.47,0.0,0.0,2844646.07,5040444.54,0,0,0,0,0,1
3683596,276,152140.24,0.0,0.0,197208.0,349348.25,0,0,1,0,0,0
2526097,205,10174.85,56027.0,45852.15,0.0,0.0,0,0,0,0,1,0
666931,36,427820.07,1920.0,0.0,9395037.47,10069836.1,0,0,1,0,0,0
118850,11,18646.5,3870.0,0.0,0.0,0.0,0,0,0,0,1,0
756816,38,926004.97,32861.0,0.0,0.0,926004.97,0,0,0,0,0,1
2939914,230,16535.1,311705.23,295170.12,0.0,0.0,0,0,0,0,1,0
3922980,285,219641.84,99577.0,319218.84,10163.18,0.0,0,1,0,0,0,0
5042162,354,79201.55,15121150.85,15200352.4,1453293.86,1374092.32,0,1,0,0,0,0
4169437,304,250149.41,124778.0,0.0,1560504.59,1810654.0,0,0,1,0,0,0
1399371,139,10970.7,306433.46,295462.76,0.0,0.0,0,0,0,0,1,0
1492888,142,213515.06,0.0,0.0,682741.43,896256.49,0,0,1,0,0,0
3083128,235,7797.95,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1068962,121,118992.3,10471071.61,10590063.92,622499.78,503507.48,0,1,0,0,0,0
5668779,396,7319.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2067531,181,260549.61,291978.0,552527.61,2132526.35,1871976.74,0,1,0,0,0,0
6098260,522,647.99,29670.9,29022.9,0.0,0.0,0,0,0,0,1,0
6190682,571,185726.62,39707.0,225433.62,180815.83,0.0,0,1,0,0,0,0
4245919,306,73730.58,686017.23,759747.82,419880.07,346149.49,0,1,0,0,0,0
782661,39,26037.38,0.0,0.0,743957.68,769995.06,0,0,1,0,0,0
6217730,589,45480.37,1046.0,0.0,2769310.34,2814790.71,0,0,1,0,0,0
1275039,135,180012.91,29706.0,0.0,0.0,180012.91,0,0,1,0,0,0
2992255,232,5089.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1487656,142,10151.5,20761.0,10609.5,0.0,0.0,0,0,0,0,1,0
259668,14,191146.95,0.0,0.0,1487706.19,1678853.14,0,0,1,0,0,0
5476547,379,741.35,37975.0,37233.65,0.0,0.0,0,0,0,0,1,0
1220187,133,22072.19,410096.0,388023.81,0.0,0.0,0,0,0,0,1,0
845025,41,231.33,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1409827,139,30243.15,106586.0,136829.15,494985.76,464742.61,0,1,0,0,0,0
6084841,522,43535.58,99319.0,55783.42,0.0,43535.58,0,0,1,0,0,0
1419868,139,267221.47,7692129.53,7959351.0,442968.83,175747.36,0,1,0,0,0,0
4004825,298,22578.89,635.0,0.0,0.0,0.0,0,0,0,0,1,0
4797505,345,47616.53,0.0,0.0,24737145.38,24784761.91,0,0,1,0,0,0
900281,42,18248.87,0.0,0.0,213806.49,232055.36,0,0,1,0,0,0
6102049,524,20041.93,309750.06,289708.13,0.0,0.0,0,0,0,0,1,0
5818137,401,15369.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0
402457,18,159817.83,0.0,0.0,1330762.33,1635287.78,0,0,1,0,0,0
5011926,353,55277.8,1036.0,0.0,681539.02,736816.82,0,0,1,0,0,0
6072227,514,6427.74,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2414142,202,1132.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3291767,252,26661.2,5297.0,0.0,0.0,0.0,0,0,0,0,1,0
2135114,184,10224.14,130363.08,120138.94,0.0,0.0,0,0,0,0,1,0
5004620,353,35293.23,0.0,0.0,251254.25,286547.48,0,0,1,0,0,0
2753591,212,8907.58,248448.0,239540.42,0.0,0.0,0,0,0,0,1,0
3567255,260,70526.63,0.0,0.0,387062.84,457589.47,0,0,1,0,0,0
3473130,258,76822.31,0.0,0.0,382347.61,459169.92,0,0,1,0,0,0
3884618,283,85705.97,52017.0,0.0,0.0,85705.97,0,0,1,0,0,0
165904,12,62131.71,20064.0,0.0,109848.0,191207.74,0,0,1,0,0,0
5660639,396,123400.44,0.0,0.0,4500451.39,4623851.84,0,0,1,0,0,0
5445252,379,90428.6,11300.0,0.0,419001.96,509430.56,0,0,1,0,0,0
3500280,259,84897.54,0.0,0.0,2373522.68,2458420.22,0,0,1,0,0,0
1425563,139,16635.84,15046.0,31681.84,2045265.22,2028629.38,0,1,0,0,0,0
1887746,164,5191.19,309372.37,304181.18,0.0,0.0,0,0,0,0,1,0
3134770,236,8367.94,0.0,0.0,0.0,0.0,0,0,0,0,1,0
909894,43,32835.92,2672314.29,2705150.22,114020.44,122129.38,0,1,0,0,0,0
3572196,261,214891.91,0.0,0.0,2537810.77,2752702.69,0,0,1,0,0,0
2922563,229,272699.99,0.0,0.0,510339.98,783039.96,0,0,1,0,0,0
1621391,157,11105.51,175.0,0.0,0.0,0.0,0,0,0,0,1,0
1706357,160,24531.48,10448.0,0.0,614424.06,638955.53,0,0,1,0,0,0
4628688,329,1028937.84,29543.0,0.0,0.0,1028937.84,0,0,0,0,0,1
3932232,285,83588.73,211588.0,127999.27,10035846.98,10119435.71,0,0,1,0,0,0
969274,44,37318.18,2472.0,0.0,18172.81,55490.99,0,0,0,0,0,1
4948684,351,324338.76,300809.26,0.0,2268203.61,2592542.37,0,0,1,0,0,0
3297635,252,81772.81,231433.0,149660.19,0.0,81772.81,0,0,1,0,0,0
966032,44,285264.45,5352952.13,5638216.58,2900502.02,2615237.58,0,1,0,0,0,0
4073419,300,120396.06,2028034.73,2148430.79,12356101.1,12235705.05,0,1,0,0,0,0
3604170,263,4818.08,176.0,0.0,0.0,0.0,0,0,0,0,1,0
475256,19,4223.17,26491.0,22267.83,0.0,0.0,0,0,0,0,1,0
2257672,187,114857.89,0.0,0.0,288572.45,403430.34,0,0,1,0,0,0
5842431,402,394700.81,20246.0,414946.81,258093.89,0.0,0,1,0,0,0,0
5629600,395,138088.82,1079.8,0.0,4343175.59,4481264.4,0,0,1,0,0,0
4925472,350,38665.61,39698.0,1032.39,0.0,0.0,0,0,0,0,1,0
1404583,139,7451.12,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3294063,252,427156.76,21635.0,0.0,3732720.76,4815782.04,0,0,1,0,0,0
1467105,140,16699.02,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3385921,255,120509.44,15211860.76,15332370.2,1074881.72,954372.28,0,1,0,0,0,0
4585139,328,24620.93,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1948442,177,27166.96,368438.0,395604.96,0.0,0.0,0,1,0,0,0,0
5527093,381,210427.91,0.0,0.0,2734560.98,2944988.89,0,0,1,0,0,0
4081695,301,188868.17,3356.0,0.0,630430.8,819298.97,0,0,1,0,0,0
3364748,254,241940.17,10405.0,0.0,0.0,241940.17,0,0,1,0,0,0
2018389,180,6567.26,5934.0,0.0,0.0,0.0,0,0,0,0,1,0
4286954,307,216798.77,0.0,0.0,864532.08,1081330.85,0,0,1,0,0,0
2008137,179,28862.66,285431.0,256568.34,1992151.0,2021013.66,0,0,0,0,0,1
5754407,399,115132.29,30194.0,0.0,0.0,115132.29,0,0,1,0,0,0
2464832,203,17011.26,0.0,0.0,172104.96,189116.22,0,0,1,0,0,0
4949007,351,361248.21,9062.0,0.0,0.0,361248.21,0,0,1,0,0,0
3904746,284,12610.27,0.0,0.0,34049.51,46659.78,0,0,1,0,0,0
3728966,278,144727.06,418922.72,274195.67,3045961.3,3190688.36,0,0,1,0,0,0
5074765,355,7339.17,182590.15,175250.98,0.0,0.0,0,0,0,0,1,0
637937,35,72400.73,4003198.12,4075598.85,81900.32,9499.6,0,1,0,0,0,0
3969305,297,188165.03,0.0,0.0,3765510.99,3953676.01,0,0,1,0,0,0
2608404,208,204247.76,248.0,204495.76,117246.12,0.0,0,1,0,0,0,0
2002891,179,13228.53,81945.0,68716.47,0.0,0.0,0,0,0,0,1,0
3502645,259,1455.44,2965.0,1509.56,0.0,0.0,0,0,0,0,1,0
5339632,374,47705.61,0.0,0.0,0.0,0.0,0,0,0,0,1,0
529762,20,156468.36,258370.41,101902.04,3552175.37,3708643.73,0,0,0,0,0,1
925901,43,20518.16,0.0,0.0,74457.47,94975.63,0,0,1,0,0,0
2694409,211,41440.66,200931.0,159490.34,40641.75,82082.42,0,0,1,0,0,0
2144759,184,178496.91,25336.65,0.0,1016806.05,1195302.96,0,0,1,0,0,0
2815676,225,9992.62,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1479443,141,94186.74,0.0,0.0,216984.8,311171.53,0,0,1,0,0,0
5855503,402,164497.65,27371.0,0.0,72901.12,237398.77,0,0,1,0,0,0
4683703,331,26427.28,4030.0,30457.28,5145271.37,5118844.09,0,1,0,0,0,0
4225935,306,44851.27,336088.06,291236.79,0.0,0.0,0,0,0,0,1,0
5057818,354,551.27,136440.48,135889.21,0.0,0.0,0,0,0,0,1,0
5372709,376,983527.28,0.0,0.0,1132895.41,2116422.69,0,0,0,0,0,1
4386989,313,222484.59,0.0,0.0,869920.25,1092404.84,0,0,0,0,0,1
573236,24,1322.25,10336.0,9013.75,0.0,0.0,0,0,0,0,1,0
5970566,406,7716.31,0.0,0.0,0.0,0.0,0,0,0,0,1,0
825755,41,248337.34,135013.0,0.0,17591.04,265928.38,0,0,1,0,0,0
3790812,280,47707.57,0.0,0.0,93085.85,140793.42,0,0,1,0,0,0
2302784,188,283016.01,701.0,0.0,312605.11,595621.12,0,0,1,0,0,0
983563,44,143355.27,18062.91,0.0,0.0,143355.27,0,0,1,0,0,0
3729416,278,248151.75,6536807.28,6784959.04,6315365.99,6067214.24,0,1,0,0,0,0
730811,37,199528.86,0.0,0.0,1480968.23,1680497.09,0,0,1,0,0,0
4689040,331,35138.0,3211.0,0.0,1755282.49,2015860.53,0,0,1,0,0,0
1015053,46,213865.69,0.0,0.0,735270.13,949135.82,0,0,1,0,0,0
3847098,282,26424.38,8782.0,35206.38,134807.09,108382.71,0,1,0,0,0,0
4732609,332,6648.15,9015.0,2366.85,0.0,0.0,0,0,0,0,1,0
1228296,133,134923.65,167132.23,32208.57,553344.44,688268.09,0,0,0,0,0,1
773234,39,188761.52,7345097.28,7533858.8,371665.04,182903.51,0,1,0,0,0,0
3100180,235,161494.1,0.0,0.0,173656.31,335150.41,0,0,1,0,0,0
2704136,211,378396.64,20800258.2,21178654.84,2177288.8,1798892.16,0,1,0,0,0,0
548868,21,133454.66,0.0,0.0,989738.75,1123193.41,0,0,1,0,0,0
3418339,256,11678.76,403.0,12081.76,154180.93,142502.17,0,1,0,0,0,0
1628566,157,136134.19,9712477.19,9848611.39,214131.07,110041.14,0,1,0,0,0,0
2888758,228,520321.65,117040.07,0.0,1934999.59,2455321.24,0,0,1,0,0,0
342689,16,1231.99,21417.0,20185.01,0.0,0.0,0,0,0,0,1,0
6090025,522,95519.73,30488.0,0.0,0.0,95519.73,0,0,1,0,0,0
4747626,333,13638.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3796382,281,6417.39,32809.28,26391.89,0.0,0.0,0,0,0,0,1,0
808436,40,14369.94,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3970950,297,6670.53,7468531.04,7475201.58,340565.92,333895.39,0,1,0,0,0,0
6227972,592,31960.63,21617.0,0.0,0.0,31960.63,0,0,1,0,0,0
523906,20,88778.6,21615.0,0.0,1039250.09,1128028.69,0,0,1,0,0,0
3439930,257,61260.24,59587.0,0.0,3499657.47,3560917.71,0,0,1,0,0,0
18081,8,184526.57,1791879.35,1976405.92,2936744.23,8398562.84,0,1,0,0,0,0
1129314,131,11885.08,32171.73,20286.64,0.0,0.0,0,0,0,0,1,0
4819764,346,24312.15,22416293.3,22440605.45,43178.44,18866.29,0,1,0,0,0,0
2327070,188,6413.01,0.0,0.0,2520089.04,2526502.06,0,0,1,0,0,0
1868232,164,247760.12,42425.0,290185.12,2467770.01,2220009.89,0,1,0,0,0,0
6288022,661,4425.74,739.0,0.0,0.0,0.0,0,0,0,0,1,0
1611133,156,20209.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5680374,397,12389.22,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1622670,157,212293.63,0.0,0.0,214136.99,426430.62,0,0,1,0,0,0
3315083,252,288173.35,4640.0,0.0,3341989.84,3630163.19,0,0,1,0,0,0
1638416,157,7861.94,423024.0,415162.06,0.0,0.0,0,0,0,0,1,0
4694045,331,78117.69,0.0,0.0,1567934.19,1646051.88,0,0,1,0,0,0
3073981,235,33771.13,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5271547,372,579.39,55163.0,54583.61,0.0,0.0,0,0,0,0,1,0
2099429,182,125490.33,0.0,0.0,1405638.54,1531128.87,0,0,1,0,0,0
1503517,143,7174.38,433.0,0.0,0.0,0.0,0,0,0,0,1,0
1519241,153,66369.11,0.0,0.0,1200105.56,3197884.95,0,0,1,0,0,0
4146645,303,325274.09,5040.0,330314.09,79233.34,0.0,0,1,0,0,0,0
1524139,153,338119.79,0.0,0.0,2778908.43,3117028.22,0,0,1,0,0,0
4416311,322,4045.19,335.0,0.0,640091.41,644136.61,0,0,0,1,0,0
4000568,298,482319.73,0.0,0.0,3435218.66,3917538.39,0,0,1,0,0,0
1918925,167,10823.87,0.0,0.0,0.0,0.0,0,0,0,0,1,0
213666,13,1145639.3,0.0,0.0,11597306.24,12742945.54,0,0,0,0,0,1
1409418,139,54309.44,15147979.43,15202288.87,1560830.29,1506520.85,0,1,0,0,0,0
4726832,332,68877.27,42410.0,111287.27,520094.19,451216.92,0,1,0,0,0,0
4303758,307,17687.78,26847.0,9159.22,0.0,0.0,0,0,0,0,1,0
5534387,381,118040.48,0.0,0.0,2571390.46,2689430.93,0,0,1,0,0,0
4419388,322,50526.03,321286.85,371812.88,113391.8,62865.77,0,1,0,0,0,0
2898894,228,185155.21,0.0,0.0,210521.45,395676.66,0,0,1,0,0,0
2703266,211,637811.23,273687.0,0.0,13058.03,650869.26,0,0,0,0,0,1
3161723,237,223621.07,12387.0,0.0,4015.39,227636.46,0,0,1,0,0,0
6099330,522,39470.11,67214.0,27743.89,0.0,39470.11,0,0,1,0,0,0
463236,19,11043.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3426916,256,6427.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1317601,136,206516.9,0.0,0.0,1030331.49,1236848.38,0,0,0,0,0,1
1076066,129,133796.17,0.0,0.0,3840517.81,3974313.98,0,0,1,0,0,0
3441364,257,1842.21,985.01,0.0,0.0,0.0,0,0,0,0,1,0
4673216,331,146042.46,748.0,146790.46,178747.01,32704.56,0,1,0,0,0,0
3850006,282,102833.91,5517.0,0.0,31121.66,133955.57,0,0,1,0,0,0
5467460,379,391728.27,7503165.73,7894894.0,630442.3,238714.03,0,1,0,0,0,0
4717508,332,56369.23,0.0,0.0,321073.83,377443.05,0,0,1,0,0,0
2102741,182,20896.74,30207.31,9310.57,0.0,0.0,0,0,0,0,1,0
1572258,155,119473.34,0.0,0.0,207605.91,327079.26,0,0,1,0,0,0
1622924,157,11206.76,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3251195,251,644750.29,54040.0,0.0,0.0,644750.29,0,0,1,0,0,0
3980025,297,228394.29,0.0,0.0,7359372.59,7580255.95,0,0,1,0,0,0
1480606,141,45892.12,0.0,0.0,3969084.53,4014976.65,0,0,1,0,0,0
1569987,155,544051.42,1677878.08,2221929.5,3491158.11,2947106.69,0,1,0,0,0,0
2980683,231,436634.98,8925187.99,9361822.96,3751414.85,3314779.87,0,1,0,0,0,0
2160039,184,57547.55,0.0,0.0,957203.97,1014751.52,0,0,1,0,0,0
2980469,231,496206.47,6217.0,0.0,10516477.05,11012683.51,0,0,1,0,0,0
857101,41,60173.19,34602.0,94775.19,103683.29,43510.1,0,1,0,0,0,0
3048174,234,175284.97,10584.0,0.0,0.0,175284.97,0,0,1,0,0,0
1143278,131,333401.74,0.0,0.0,10853764.16,11187165.9,0,0,1,0,0,0
5675873,397,25098.68,31278.0,6179.32,0.0,0.0,0,0,0,0,1,0
3613404,273,80753.46,0.0,0.0,973076.12,1053829.58,0,0,1,0,0,0
3632919,274,341368.04,0.0,0.0,644212.54,985580.58,0,0,1,0,0,0
1522004,153,265643.47,0.0,0.0,1539114.95,1862231.87,0,0,1,0,0,0
138900,11,64393.64,1222133.56,1286527.21,338242.81,273849.16,0,1,0,0,0,0
5285052,372,150954.16,0.0,0.0,630996.88,781951.04,0,0,1,0,0,0
4416443,322,2362310.22,20309.0,0.0,5385440.95,7747751.16,0,0,0,0,0,1
2205586,186,72026.55,15125.0,0.0,738695.34,810721.89,0,0,1,0,0,0
3199637,249,2254.24,0.0,0.0,0.0,0.0,0,0,0,0,1,0
248815,14,850201.16,0.0,0.0,1550041.54,3391084.32,0,0,0,0,0,1
3566028,260,5088.68,10414.0,5325.32,0.0,0.0,0,0,0,0,1,0
2847307,227,53874.12,6139507.25,6193381.38,950495.21,896621.09,0,1,0,0,0,0
